City;E;N;Pop;Pop_Density;Area_Agri;Area_Live
Rüttenen;2607000;1231100;0.003486293986202367;0.013039329374486262;0.24242637485548274;0.08070951305793449
S-chanf;2794900;1165400;0.0016205912659411684;0.0003850874681570143;0.25763784420637453;0.007374926274845244
Saanen;2587500;1147500;0.016222570719414017;0.0044321268268079205;0.5589059303148595;0.04666878593617846
Saas-Almagell;2640200;1105000;0.0008638393972637947;0.00025658825740968393;0.06763155243321975;0.005302717501691199
Saas-Balen;2637800;1111600;0.0007972071572544661;0.0008647294395488233;0.1006558593404286;0.013917111115865388
Saas-Fee;2637700;1106300;0.0036742920919429723;0.0029891244499257166;0.051753446437775345;0.02014018153603192
Saas-Grund;2638600;1108100;0.002346406737471354;0.0031059383942530243;0.0987428419341957;0.020322824400121314
Sachseln;2661000;1191200;0.012303167173151015;0.007488581900234761;0.4834948185707257;0.037415730929592814
Safenwil;2641200;1241300;0.009338032492735897;0.05113513427983081;0.30083260674558765;0.2745194216524167
Safiental;2740800;1183500;0.0021488897403008447;0.00046550219466759407;0.42370439562491646;0.012222323508636935
Safnern;2591300;1222100;0.004604763729216096;0.026875829556143538;0.4747020545333947;0.18229947054713197
Sagogn;2738700;1183800;0.0017324382402425413;0.00821187838713317;0.20912259886084428;0.09615969197130568
Saicourt;2582500;1232500;0.0015325415202145558;0.003650641205669713;0.4877932168120691;0.04470300061401317
Saignelégier;2566500;1234000;0.00626343056087688;0.0064871665188693745;0.4631255030877474;0.05600542804023113
Saillon;2580400;1113400;0.006394315318038061;0.01526504743567697;0.412190269546281;0.08417758010352024
Saint-Aubin (FR);2565100;1193400;0.004366791443468494;0.018154165481415012;0.8883183233931131;0.10658642122679597
Saint-Barthélemy (VD);2535800;1165200;0.0018799810574060545;0.014967425310622656;0.8789780367908201;0.07450500102678254
Saint-Blaise;2565600;1207100;0.007767415406801724;0.02875634283216181;0.2870558700153498;0.21444336817756962
Saint-Brais;2575400;1239500;0.0005259187515022001;0.0011379162430636542;0.5449481812093596;0.037350921910013615
Saint-Cergue;2501600;1144700;0.006161102478005411;0.008323396671486294;0.3017992368095291;0.05975755605821886
Saint-George;2509600;1152100;0.0025296453974970076;0.0067350338234450895;0.19336591239035134;0.05925324675496593
Saint-Gingolph;2551300;1138000;0.0023011920031793098;0.005223671423501876;0.12242802752880234;0.04763991974183825
Saint-Imier;2566600;1222000;0.012231775487426735;0.019224625763303277;0.539561855683453;0.09540222102255301
Saint-Livres;2519300;1151300;0.0016372493259435006;0.0066137783083200724;0.5416756708567013;0.06846008232563486
Saint-Légier-La Chiésaz;2557100;1146800;0.012486405833176669;0.02699869096636718;0.36929041528954953;0.19806280152924394
Saint-Léonard;2598500;1122500;0.005777967097951773;0.04872101254831275;0.5266765862748869;0.2941411354529418
Saint-Martin (FR);2556300;1158500;0.002446355097485347;0.008204865839098309;0.8431003886847778;0.057939852233381495
Saint-Martin (VS);2600400;1113500;0.001994207754564903;0.0017679074217486503;0.3413839103589621;0.026163477894221278
Saint-Maurice;2566500;1118600;0.010842017338660739;0.02383593084247276;0.18567778834067658;0.1712464173721883
Saint-Oyens;2513300;1150300;0.0010637361172917803;0.011402585073412807;0.6182854042647824;0.05073202371938579
Saint-Prex;2524600;1148300;0.013721481996206722;0.0812422790232444;0.5772444745214989;0.39890710385997075
Saint-Saphorin (Lavaux);2550600;1147100;0.0009042946858408869;0.033328119849662295;0.6154757672812077;0.3190869354282572
Saint-Sulpice (VD);2532400;1151400;0.01119421632156719;0.19741111126998512;0.1681205392082834;0.796548521895964
Sainte-Croix;2528500;1186100;0.011639224495915207;0.009672700947011564;0.45060661306269545;0.07183599565178153
Salenstein;2721700;1281100;0.003257840591884669;0.016339656568652765;0.3805378615413742;0.1441654549968157
Salgesch;2610100;1128900;0.0036647732005130685;0.010581801583544138;0.22814252123038706;0.10011119347662269
Salmsach;2745400;1269000;0.003514850660492079;0.042543031065057704;0.7823336457451299;0.21030729829436035
Salvan;2567800;1107800;0.003369687566186042;0.0020675285878671104;0.06650835939669711;0.019254101387557503
Samedan;2786600;1156500;0.006932132683827642;0.001998091843385567;0.16982446363719156;0.019758600747852694
Samnaun;2825000;1205300;0.0018371460459714862;0.0010707311461488442;0.4779833105417233;0.011902223670036821
San Vittore;2728800;1122100;0.0020013469231373315;0.0029758272209614587;0.17361517334862553;0.03920390249133081
Sant'Antonino;2719000;1112500;0.005973104372264806;0.029912288848540938;0.3748114156731912;0.2021856750687909
Santa Maria in Calanca;2731500;1125000;0.000259389791464886;0.0009138902443784594;0.04338303615488783;0.015444598927033025
Sargans;2752100;1212700;0.014754281716351314;0.051158497091176966;0.4100826049957134;0.22063246281435497
Sarmenstorf;2661200;1240300;0.006970208249547257;0.027545997501898463;0.6369064685229751;0.12308190128780079
Sarnen;2661400;1194200;0.0248871416434842;0.011164253241625904;0.4257598072022869;0.061141971446988304
Satigny;2491500;1119100;0.010168555769995027;0.017629053073379142;0.6507002785748627;0.20008788856591786
Sattel;2690900;1215200;0.004580966500641335;0.00864068904463316;0.6166196262853597;0.06874213581860014
Saubraz;2514900;1152100;0.0010042430458548797;0.008878830508655221;0.5064118682042824;0.07244551319250206
Sauge;2588500;1226400;0.0019489930202728591;0.004749589395980333;0.37833366519492784;0.059581859658214165
Saulcy;2578500;1239000;0.0006401454486610489;0.0026714494358542466;0.5063782151712919;0.0337530231923117
Saules (BE);2583400;1232700;0.0003617178743363548;0.002772152024980585;0.4720003871828124;0.03861667659047002
Savigny;2545800;1154400;0.007976831018259613;0.016342929320559446;0.6271627073454143;0.12516840168222282
Savièse;2593000;1122000;0.018595154408317608;0.008593194387064686;0.23197982001811085;0.04866386656961213
Savosa;2717000;1097800;0.005233010563589764;0.2319587363179199;0.13113402062180127;0.7676995305712483
Saxeten;2630100;1165100;0.00022131422574526972;0.00037381002767368737;0.4484801512152201;0.01429483181826986
Saxon;2580000;1110800;0.014482993310599048;0.02045912034671512;0.33320013850515134;0.11158423410721141
Schaffhausen;2689600;1283800;0.08710737547505218;0.06828952552517543;0.22147495927970662;0.25495845845189324
Schafisheim;2653200;1247600;0.007212939981009811;0.03737657056586856;0.4136719893442558;0.21406673475361587
Schangnau;2632200;1186300;0.0021536491860157966;0.001936470895401651;0.5814015199051069;0.02111519059295942
Scharans;2754500;1176000;0.0018799810574060545;0.00431531086702396;0.2814166059780969;0.03885313279258903
Schattdorf;2692800;1191000;0.012881439827517688;0.025874327257234216;0.35285704339635937;0.13317597423173289
Schattenhalb;2657600;1174300;0.00130884757161181;0.001361188354801358;0.29129347955153717;0.02248610521778484
Schelten;2608500;1242500;8.329030001166064e-05;0.0004913720813320969;0.42212214815889787;0.02041490822463082
Schenkon;2653100;1224800;0.007196281921007479;0.03502185250681195;0.7070002588834722;0.1837643289542134
Scheuren;2590800;1220300;0.00103993888871702;0.01616650742295418;0.5984290623405797;0.10771294437471345
Schiers;2771300;1204500;0.00643715032947263;0.003424372285517683;0.39377033624479435;0.02465473332657527
Schinznach;2653100;1255300;0.0053853128264682295;0.014431795309947438;0.45748581734533983;0.1252634366808169
Schlatt (TG);2695000;1279700;0.004228767517734885;0.008925933315239809;0.5425166337680623;0.09545863187537142
Schlatt (ZH);2704700;1258400;0.0018776013345485785;0.0068659681515416335;0.5089179819466124;0.06710395114672531
Schlatt-Haslen;2745700;1248300;0.0027128840575226607;0.004962971556537783;0.6871891801613326;0.0522992623130897
Schleinikon;2672100;1261200;0.001803829925966822;0.010416890386648467;0.5386689009741527;0.06902901508452332
Schleitheim;2678600;1289300;0.003933681883407859;0.005965317430215707;0.6324237099455445;0.06590214767415795
Schlierbach;2651200;1230700;0.002191724751735413;0.010026692561178824;0.678070651460076;0.06693066989517138
Schlieren;2676200;1250000;0.04471737221483186;0.22257772665959402;0.19382704375324933;0.5298057458268539
Schlossrued;2649100;1238000;0.0019870685859924753;0.00899012423585487;0.6658914619298777;0.07919871360197855
Schluein;2736700;1183500;0.0014563903887753232;0.009973167957043666;0.3180658851274573;0.07695235864036915
Schmerikon;2714000;1231600;0.008962036281254686;0.0708352520176255;0.4168074004989725;0.3142325837929161
Schmiedrued;2650600;1234900;0.0027414407318123732;0.010395696603196657;0.7052265643803355;0.08129708483485161
Schmitten (FR);2585400;1189400;0.009606941175630686;0.023342222543154944;0.7859946545122309;0.1348043818388187
Schmitten (GR);2770800;1173200;0.0005259187515022001;0.0015198951760213588;0.28188408433687134;0.0190738067998062
Schneisingen;2669700;1263500;0.003536268166209363;0.014042873591699858;0.5371755062050436;0.095384354323961
Schnottwil;2596400;1217800;0.0027128840575226607;0.012410889819538619;0.6471231930675577;0.08903139507576281
Schongau;2662500;1235600;0.002451114543200299;0.006468198219515618;0.7472775377442625;0.060383216438517295
Schupfart;2639700;1262700;0.0019085377316957668;0.008879785508827004;0.6575354518781246;0.07166469657642482
Schwaderloch;2653100;1270800;0.0016301101573710725;0.019164769167306184;0.3916786757272168;0.1179261951651276
Schwadernau;2590000;1219800;0.0015944143145089323;0.012602129273285046;0.8149119048490289;0.10558214819719162
Schwanden bei Brienz;2647200;1178900;0.0014992254002098916;0.006965512450235257;0.11347538533064269;0.05118906897728534
Schwarzenberg;2655900;1207600;0.0041074016520036075;0.003428194591256516;0.3977553817665424;0.031164572762101588
Schwarzenburg;2592600;1185200;0.016048850950818268;0.011750511505648018;0.6802467602106452;0.080519260139197
Schwarzhäusern;2624900;1233500;0.0012493545001749096;0.010812778778264929;0.5710301074842317;0.10636231184369138
Schwellbrunn;2736800;1246100;0.0036671529233705444;0.006905127665651597;0.6506458111851706;0.057317468031393
Schwende;2751000;1240800;0.005197314720727624;0.00296432960120562;0.4912582772575157;0.02325364854203073
Schwerzenbach;2692200;1248800;0.012303167173151015;0.15403041170785298;0.41393314591539626;0.4284037559142812
Schwyz;2692400;1208500;0.03626459662507704;0.022367907622669856;0.5180892978829219;0.09567065228368697
Schänis;2721900;1224500;0.009223805795577047;0.007582773734611971;0.5452956809000898;0.04846935171552241
Schöfflisdorf;2673700;1261500;0.003276878374744477;0.02680444331476876;0.46201226671864776;0.11973613834968308
Schöftland;2646300;1239500;0.010535033090046332;0.0550258934193456;0.38889718939312734;0.24669433675871436
Schönenbuch;2604700;1265200;0.00335302950618371;0.08146938711101233;0.7312611425314951;0.32468495184108315
Schönengrund;2735200;1243200;0.0012564936687473377;0.007941157120937061;0.7124107850836061;0.047453954493523416
Schönenwerd;2642800;1246900;0.011817703710225906;0.10448405759189715;0.11103147916357192;0.42336371171132947
Schönholzerswilen;2728200;1264200;0.0020132455374247114;0.006041815033587179;0.7687373015633502;0.07692505397741067
Schötz;2641700;1224500;0.010780144544366363;0.0231566850754356;0.7396974509708792;0.11140734749875596
Schübelbach;2712900;1225800;0.021869653060204608;0.02472777309713599;0.5181690380767383;0.07293485430843065
Schüpfen;2595400;1209700;0.008978694341257018;0.014844390205815483;0.6099128873903484;0.11073385453676612
Schüpfheim;2644200;1200400;0.010009114338544133;0.008554241807742037;0.6489557863067783;0.0543395755972288
Scuol;2818500;1186900;0.011003838492969108;0.0008228804000092278;0.3071928104405904;0.010052979012804235
Seeberg;2617500;1222000;0.003638596249080832;0.007104204068823563;0.6401052342385181;0.06651063652149818
Seedorf (BE);2590400;1209400;0.007339065292456041;0.011534775456420806;0.6521112296037636;0.07927931573972719
Seedorf (UR);2689500;1192800;0.004880811580683314;0.008303780392670686;0.1777896479734711;0.05593665621051098
Seegräben;2700800;1244300;0.003403003686190706;0.029608193587212527;0.5261550210336369;0.1659214546833134
Seehof;2606200;1239300;0.0001427833714485611;0.0005562325290760494;0.3638280397904452;0.023228550854142736
Seelisberg;2687400;1202700;0.0016134520973687405;0.00398218963201232;0.35735181395935717;0.04836606895073092
Seengen;2658000;1241800;0.00971164898135963;0.032874567065352876;0.5645669459892264;0.142148106988311
Seewen;2616600;1253700;0.0023868620260484464;0.004800253758794266;0.43871357315518467;0.05959490930272155
Seewis im Prättigau;2767200;1206600;0.003260220314742145;0.002154733264904287;0.4481293648688197;0.019278169014600402
Seftigen;2607700;1181900;0.0051425810950056754;0.043363306475632725;0.7220176730508541;0.16261856855223908
Seltisberg;2621000;1256600;0.0030698424861440635;0.028285049088226533;0.5062612849321138;0.16555263791428942
Selzach;2601100;1228300;0.008171968292572647;0.013767388369846874;0.5497610748197879;0.09404629214617871
Sembrancher;2577800;1103000;0.002453494266057775;0.004551909605916668;0.1831584091900988;0.044097542366813874
Sempach;2657100;1220700;0.010013873784259086;0.036865086009113146;0.6991858668688459;0.21276428140005987
Semsales;2560900;1158200;0.0034149023004780865;0.0038151627949674087;0.5086518663239255;0.03498363436699252
Senarclens;2527200;1161500;0.0011351278030160606;0.009378752963531134;0.9599895602938555;0.07288286682378137
Sennwald;2756300;1236500;0.013481129987601644;0.010639999307282398;0.5283759474584341;0.10442534876194941
Seon;2654500;1244300;0.012429292484597244;0.04238011961955366;0.5565940882364518;0.2015808544406057
Sergey;2528300;1178200;0.0003450598143340227;0.007752332131963491;0.7235998886075944;0.1458888466053125
Serravalle;2718700;1140900;0.004937924929262738;0.0016732466650753147;0.13562395266727317;0.01827478251344679
Servion;2549800;1158500;0.004749926823522132;0.024652483856039988;0.7058649435885989;0.16890176790029454
Sessa;2706900;1095200;0.0016301101573710725;0.018565870126193176;0.2826164238028689;0.13472559499515463
Seuzach;2697400;1265800;0.017705138059621577;0.07681894959916322;0.4744981009168948;0.3192735359719242
Sevelen;2755200;1221000;0.012165143247417406;0.01315635729442932;0.5413425879309198;0.0794031515825474
Siblingen;2681200;1285400;0.002094156114578896;0.0072920391852295255;0.483996963300635;0.06693522931066447
Sierre;2607300;1127000;0.0400792923656111;0.0687220201361355;0.37434254794946825;0.3532820947080456
Siglistorf;2670900;1266500;0.0015135037373547476;0.009009957476783965;0.4528652363658441;0.06298693059295317
Signau;2621900;1196600;0.006244392778017072;0.009255494800283412;0.6028810128375971;0.08216068420149444
Signy-Avenex;2504900;1138400;0.001413555377340755;0.02390022224710606;0.8266652422204537;0.22374662482148053
Sigriswil;2621100;1174000;0.011491681678751692;0.006802777703765818;0.42968863524155937;0.04830573611636311
Silenen;2694100;1182900;0.004657117632080568;0.0010551142241480955;0.1412502892942165;0.009162957018555065
Sils im Domleschg;2754100;1174100;0.0022845339431769775;0.008074961890969687;0.1598048996390055;0.08291685597644424
Sils im Engadin/Segl;2778600;1144700;0.0016705654459481648;0.0008618542212458691;0.28338429840288787;0.012457752024981264
Silvaplana;2781000;1148100;0.002693846274662853;0.0019736791664617063;0.19589011421309419;0.0220617401372101
Simplon;2647700;1116200;0.0007139168572428055;0.00025730567489538593;0.19022660950573758;0.01094637190029293
Sins;2672400;1227200;0.010180454384282406;0.01644175154717092;0.7908798234030733;0.09891117796940749
Sion;2594000;1120100;0.08260018038299259;0.07769979817004748;0.39454640366130833;0.3537658633432698
Sirnach;2718800;1256600;0.01856897745688537;0.04919921649848509;0.5521246765889185;0.2273755528060847
Siselen;2581100;1209100;0.001434972883058039;0.008542459683876825;0.8096892275870439;0.07264237599391578
Sisikon;2690100;1200500;0.0009114338544133151;0.0018162940804665809;0.368914139549334;0.013133545803027518
Sissach;2628100;1256900;0.01591082702508466;0.05863994982789959;0.304706710809601;0.26020850751259716
Sisseln;2641400;1267100;0.003809936294819105;0.04959158802752117;0.343083193517767;0.35467845834611106
Siviriez;2557100;1167600;0.005428147837902798;0.008779596549696199;0.8115049106571919;0.08213184432797255
Soazza;2737300;1136600;0.0007591315915348499;0.0005364172944802435;0.07847679689658088;0.011751770053131386
Solothurn;2606900;1228800;0.04029584714564142;0.21047062422515858;0.24653195876898634;0.7188957746671254
Sommeri;2739300;1270100;0.001451630943060371;0.01128326032907524;0.7371746210285487;0.07326620052703106
Sonceboz-Sombeval;2580300;1227300;0.004645219017793188;0.010185103442017012;0.36401751544612004;0.07702670874966691
Sonvilier;2564000;1221000;0.0029437171746978345;0.00406045847754718;0.6653123104948119;0.046224405252927134
Soral;2492200;1111300;0.0022726353288895977;0.025355563436183615;0.9100313148740627;0.12983704275699565
Sorengo;2715900;1095000;0.004366791443468494;0.16851337128958077;0.21855670103633543;0.6169014084672129
Sorens;2571000;1168700;0.0026629098775156645;0.010028342448965893;0.7034872049163751;0.09304164045220815
Sorvilier;2589900;1232000;0.0006853601829530933;0.0032580715787885184;0.5043616177341286;0.035814305284338696
Soubey;2570500;1239800;0.00029270591146955026;0.0007117219929266901;0.42011454749905436;0.022848200311315656
Soyhières;2594800;1249100;0.0010256605515721639;0.004479758039760801;0.3265289358369451;0.0764640966700744
Speicher;2751200;1253100;0.010489818355754289;0.042063509699388275;0.5810409857112835;0.18181037445416112
Spiez;2618600;1170600;0.030627033175716356;0.06019209158132625;0.3925659812921872;0.32326174620583376
Spiringen;2698300;1192100;0.0019751699717050954;0.0010016714731561087;0.4130843145256846;0.013018817039221631
Spreitenbach;2669900;1252300;0.02871135627544816;0.10950806359306843;0.2687588203282992;0.3900362733062122
St. Gallen;2746200;1254600;0.18107311222535025;0.15082352846845717;0.31647099218927355;0.41958079526474934
St. Margrethen;2765500;1258100;0.01418314823055707;0.0677184091559445;0.2775829633161464;0.3782461190819531
St. Moritz;2784200;1152400;0.011617806990197922;0.013282641499579808;0.28719371307102337;0.09245995316416442
St. Niklaus;2628100;1113900;0.005318680586458901;0.0019549479111940714;0.09067778021255285;0.01784615869512546
St. Silvester;2583300;1176700;0.0023107108946092136;0.010766233516306355;0.5837518724391857;0.08201918061078643
St. Stephan;2596700;1150900;0.0031650314004431045;0.0017049941421946634;0.5541127007972152;0.025003124232922617
St. Ursen;2583200;1182100;0.003200727243305245;0.006678623588855036;0.8209814853935088;0.06688344352193068
Stabio;2716500;1078800;0.010732550087216844;0.057242507603505376;0.3707658321308231;0.3638650082449485
Stadel;2677500;1264700;0.00545670451219251;0.01388571866351719;0.6269930204691215;0.11734537662849234
Staffelbach;2645900;1237100;0.0030960194375763;0.011372162637273147;0.581760861544291;0.07229313380475151
Stalden (VS);2633300;1120300;0.0025272656746395316;0.007887493698517094;0.1195876289081135;0.05916821684848478
Staldenried;2634200;1119900;0.0012779111744646219;0.002935373050715229;0.22039976532710268;0.028901448045139614
Stallikon;2679500;1242100;0.00893585932982245;0.024384996531330406;0.41547592499172314;0.11376578944670641
Stammheim;2702400;1276500;0.006639426772358091;0.009089387404104365;0.6097877906707576;0.09311881304995671
Stans;2670600;1201100;0.019642232465607055;0.05814895689978418;0.4379024154768141;0.2152844867212541
Stansstad;2668500;1203300;0.011003838492969108;0.03979493161765548;0.3578565764521532;0.16043956039865964
Starrkirch-Wil;2636800;1244700;0.004069326086283991;0.07215087567852647;0.2375616315089706;0.30174525417286363
Staufen;2654900;1248200;0.009223805795577047;0.0845119195394484;0.44578137318422556;0.27961536925537
Steckborn;2715800;1280400;0.008914441824105165;0.0333035463046397;0.36883000855139375;0.1875792955881183
Steffisburg;2615000;1180700;0.037906605396735495;0.08395579494393053;0.49065245971935634;0.2635976935239554
Steg-Hohtenn;2623900;1129200;0.0038146957405340576;0.008918525856348837;0.09113019965400734;0.11652093601438578
Stein (AG);2638400;1266000;0.007577037578203642;0.08844717445099487;0.31111274169223374;0.4024860908995031
Stein (AR);2743900;1248700;0.0033006756033192373;0.01156692279405182;0.7250085634777321;0.09256827136613914
Stein am Rhein;2706700;1279800;0.008340928615453444;0.047334457965952155;0.32295320079149575;0.25615894684488316
Steinach;2750800;1263300;0.008586040069773475;0.06272452949363456;0.6726689576826228;0.326729264507335
Steinen;2689300;1211600;0.008586040069773475;0.023766509483996685;0.5690233636759346;0.11646208608762364
Steinerberg;2687000;1212000;0.0022345597631699813;0.010591969515529636;0.701830785644169;0.06352193622141819
Steinhausen;2679300;1227900;0.02410421282337459;0.15687482669863348;0.5030273277629616;0.38760339819347106
Steinmaur;2676600;1261500;0.00858841979263095;0.030001192265161947;0.6162052710832876;0.1411425257164531
Stetten (AG);2665600;1250200;0.005237770009304716;0.03895818158181946;0.5279740530481148;0.1848393733246647
Stetten (SH);2691800;1288400;0.0032697392061720493;0.022722805887905425;0.4524262920050085;0.11133040282551449
Stettfurt;2714200;1264800;0.0029127807775506465;0.014998893099028488;0.7065858480587197;0.09613624696229098
Stettlen;2606500;1200900;0.007465190603902269;0.06996223884281327;0.5510885298672434;0.23273739859073522
Stocken-Höfen;2608900;1174000;0.0024082795317657306;0.0055551800629191845;0.49727788721642746;0.0454878145250201
Strengelbach;2637100;1236500;0.01158925031590821;0.06304183899269893;0.3449944619239999;0.23452450244007883
Studen (BE);2589300;1218400;0.007895920441105429;0.09487044963884086;0.42365157626202854;0.43957950604979157
Stäfa;2697000;1233000;0.03502476101633204;0.13374355385421874;0.458182166532986;0.3988483748458847
Stüsslingen;2640100;1249100;0.002846148537541318;0.01112721406597409;0.5234891043139832;0.12682803406254892
Subingen;2613500;1227300;0.007550860626771406;0.039502061037041625;0.5306304520605517;0.2092587576534872
Suchy;2535800;1175000;0.0015349212430720318;0.007582437857433569;0.6484828871954263;0.035348112591791006
Sufers;2747800;1159500;0.0003450598143340227;0.00032693255093836816;0.1321711531434764;0.008627575635442145
Suhr;2648400;1246900;0.024929976654918768;0.07699955183643907;0.30383707260339393;0.2732739509678763
Sulgen;2731500;1266800;0.00932375415559104;0.03353411256320418;0.7236976855189368;0.19746292320669268
Sullens;2533100;1160600;0.0024606334346302028;0.02064243880602518;0.7761564896253895;0.16872517154395178
Sumiswald;2623300;1208600;0.011960487081674468;0.006611380715776332;0.5233877212150116;0.05281097159549776
Sumvitg;2714700;1176300;0.0026676693232306164;0.0008588827902565171;0.24830135808655593;0.011509354634815038
Surpierre;2555800;1177200;0.0026533909860857606;0.005880718303068926;0.6645605451628346;0.06482692767187566
Sursee;2650700;1224700;0.024261274531968007;0.13650102101457331;0.27646488679034553;0.5325388226438286
Surses;2765500;1162700;0.005537615089346695;0.0005610182671983245;0.45557680214941637;0.010893033884798547
Suscévaz;2534300;1179600;0.000511640414357344;0.004034245783171743;0.9058253633852988;0.039640251149088965
Sutz-Lattrigen;2583300;1216800;0.0033101944947491416;0.030414181845518;0.49113865396266737;0.22238487099750046
Syens;2549500;1166300;0.00036885704290878286;0.004801184350240418;0.6003830324643394;0.11785336522428058
Sâles;2564400;1165000;0.0034291806376229423;0.0059767017769363365;0.7935897225825218;0.062313273586597114
Sévaz;2557000;1187600;0.0007234357486727096;0.009491848533958156;0.9561855670339675;0.09120854157511685
Sévery;2523300;1158700;0.0005401970886470561;0.007445024384941368;0.9152061855896546;0.059976525819774015
Tafers;2583100;1184900;0.018178702908259303;0.014420430327846746;0.7881031077246542;0.08868237208195066
Tamins;2750200;1188500;0.0029080213318356946;0.0023413557469223584;0.17958048759413395;0.014143322230660173
Tannay;2502800;1129400;0.0037932782348167734;0.0687427602623068;0.521834819903633;0.3927836683020604
Tartegnin;2513800;1146700;0.0005473362572194843;0.016470946724762965;0.59150666797546;0.06602920274500641
Tavannes;2581800;1230000;0.008495610601189385;0.0188543257639229;0.5264558373408608;0.11115340692269284
Tecknau;2633500;1255600;0.0019965874774223796;0.027987449810738554;0.2663085853055582;0.16848147708338188
Tegerfelden;2663800;1268000;0.002843768814683842;0.013101020801006702;0.5672581985666126;0.10325318241543917
Tenero-Contra;2708800;1115300;0.007669846769645207;0.06817908426120485;0.11813875730807766;0.4057099353038148
Tenniken;2628200;1254000;0.0021774464145905567;0.015294012396913081;0.5219264502376559;0.11618967538057409
Tentlingen;2581600;1180000;0.0031840691833029127;0.02893117923980107;0.7225508422323106;0.16012468250710193
Termen;2645000;1131000;0.0023107108946092136;0.0040640366718317465;0.4681683757188001;0.03087263527476983
Terre di Pedemonte;2699800;1115800;0.006246772500874548;0.017679219834620057;0.06622930334864897;0.11127370280016084
Teufen (AR);2747100;1250700;0.01513979681926243;0.03256424739945558;0.5731931793275842;0.17416335815818185
Teufenthal (AG);2651300;1242200;0.003905125209118146;0.03588042588700423;0.4340351386870277;0.17667129536669965
Teuffenthal (BE);2620800;1179600;0.00039503399434101907;0.0028604022463065287;0.5045455571300094;0.031497519027603456
Thal;2760700;1259300;0.01562288055933006;0.053103682866424855;0.46590666038472345;0.38929635908365723
Thalheim (AG);2650000;1254200;0.001932334960270527;0.006389422128346175;0.5469442215310585;0.05925746592876886
Thalheim an der Thur;2699000;1270600;0.0022321800403125053;0.01136931228043202;0.7166626708527833;0.09245550824557275
Thalwil;2685500;1238300;0.0431657929117575;0.25743516829764806;0.16461167136695948;0.6176478106418807
Thayngen;2695100;1289300;0.013200322690419474;0.02173632185558245;0.61318513318012;0.16071579784796283
Therwil;2608700;1260900;0.02360209130044715;0.10106774100778763;0.5021668326577856;0.3006656124474826
Thierachern;2610200;1177900;0.005880295180823242;0.02561503736143796;0.7285223368242109;0.12698501768367987
Thun;2614200;1178400;0.10383206771739363;0.15789638970718745;0.3061415756570592;0.5131307324447176
Thundorf;2716600;1267800;0.0035410276119243154;0.007440759243878284;0.6157414750770905;0.06524918743245033
Thunstetten;2623200;1229300;0.008150550786855363;0.027675831244693434;0.5881613700454803;0.20181003372511885
Thurnen;2605300;1184700;0.0046951931978001845;0.025883758790378682;0.8650437495286197;0.14342525741088039
Thusis;2752900;1173500;0.007800731526806388;0.015257841920547037;0.25900600095898574;0.07979819214157206
Thônex;2504200;1116000;0.03374922956472489;0.28979530325943226;0.24758376289272374;0.7389964788930155
Thörigen;2622000;1224800;0.002755719068957229;0.019866180960971386;0.5679598480820939;0.11499258714251388
Thürnen;2629500;1256100;0.003231663640452433;0.04690385679924129;0.6155854679925507;0.1885724828994125
Titterten;2621000;1250200;0.0009971038772824516;0.008815710863356483;0.6206297624442219;0.06426056338200134
Tobel-Tägerschen;2720100;1264000;0.0038170754633915335;0.017609701223725488;0.6255455508010445;0.13593233095434185
Toffen;2604000;1189800;0.006011179937984422;0.04040459413399733;0.6858003479448034;0.17559265055399473
Tolochenaz;2526000;1150900;0.004540511212064243;0.09366955790090287;0.37348297012676657;0.5921732929496497
Torny;2563900;1180000;0.002315470340324166;0.0074680825828852306;0.7530912718804889;0.06030316798006445
Torricella-Taverne;2715500;1102600;0.007386659749605561;0.046150842492963265;0.0950246526254439;0.20407891588010915
Trachselwald;2622800;1207400;0.0022892933888919295;0.004704997634508014;0.6184922277493236;0.046296540974055826
Tramelan;2574500;1230300;0.010899130687240164;0.01439812643524107;0.6409468400344152;0.0908305825328532
Trasadingen;2674600;1280200;0.001423074268770659;0.011275039373491289;0.8248924031482449;0.11230001370723057
Treiten;2578900;1206500;0.0009780660944226436;0.006768317211233453;0.7911659771783381;0.08513501390664445
Trey;2560800;1179900;0.0006782210143806652;0.005869794195476406;0.7797314666069213;0.09818059551164145
Treycovagnes;2536600;1180600;0.001168443923020725;0.018426183064040303;0.9027341999089337;0.14404300202075607
Treytorrens (Payerne);2551300;1180200;0.00026414923717983803;0.0028222912395656817;0.8116816388840004;0.04959014537104537
Treyvaux;2577000;1175100;0.003529128997636935;0.010154382629306458;0.6952330911347274;0.06414762741594199
Triengen;2648400;1231700;0.011041914058688726;0.01639605963049642;0.7013017331967333;0.1094292202310974
Trient;2565700;1100600;0.00039265427148354304;0.00032557037942398416;0.1117619494233838;0.009087352399116422
Trimbach;2635000;1245900;0.01569427224505434;0.06773582613598697;0.2531710476990475;0.2422387729163416
Trimmis;2762000;1196300;0.007876882658245621;0.006026868762984192;0.3575502000624549;0.03764518078706374
Trin;2746800;1188200;0.00336492812047109;0.0023399186428059143;0.35439126379227365;0.02024126128420364
Trogen;2752900;1252800;0.004169274446297984;0.013634850902097869;0.5354857296070635;0.08619380956695448
Troinex;2500400;1113000;0.005996901600839566;0.057348708922743366;0.7253548483210398;0.27119820367908837
Troistorrents;2559800;1119800;0.011298924127296136;0.010027576231982265;0.4007662150552767;0.07546961072990693
