Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;Weekend;VisitorType_New_Visitor;VisitorType_Other;VisitorType_Returning_Visitor
0;0.0;0;0.0;15;789.6666667000001;0.0;0.014285714;14.55428571;0.0;5;2;2;3;2;False;0;0;1
0;0.0;0;0.0;24;657.6666667000001;0.013636364;0.0340909089999999;0.0;0.8;5;2;4;1;3;False;0;0;1
1;2.0;0;0.0;143;5149.434918999999;0.004195804;0.014489415;0.0;0.0;11;2;2;1;1;True;0;0;1
9;183.5;2;29.66666667;52;2211.608333;0.008888889;0.010251724;1.816474074;0.0;3;4;2;1;2;False;0;0;1
6;174.75;2;123.0;33;773.2566667;0.010810811;0.0229729729999999;31.74373458;0.0;11;3;2;1;2;False;0;0;1
0;0.0;0;0.0;8;729.0;0.041666667;0.070833333;0.0;0.4;5;2;2;8;1;False;0;0;1
1;20.2;0;0.0;13;227.6;0.0;0.0;42.29306752;0.0;7;2;2;3;3;False;1;0;0
1;57.5;0;0.0;32;534.2638889;0.0;0.011111111;87.74978701;0.0;12;1;2;1;8;True;0;0;1
11;233.475;0;0.0;118;4251.208187;0.0;0.0126596219999999;14.67198629;0.0;11;2;2;1;2;False;0;0;1
1;41.0;0;0.0;37;1501.166667;0.0;0.019298246;15.249;0.4;5;2;6;1;3;False;0;0;1
0;0.0;0;0.0;44;784.8833333;0.0;0.004761905;360.9533839;0.0;12;8;13;9;20;False;0;1;0
0;0.0;0;0.0;10;45.2;0.08;0.1;0.0;0.0;8;1;1;1;3;False;0;0;1
1;19.83333333;0;0.0;17;545.0833332999999;0.0;0.00625;9.836358025;0.0;11;3;2;5;2;False;1;0;0
0;0.0;0;0.0;6;463.5;0.0;0.033333333;0.0;0.0;3;2;5;1;3;False;0;0;1
11;570.25;0;0.0;39;1728.25;0.0066666669999999;0.019777778;22.42576795;0.0;11;2;2;1;2;False;0;0;1
16;301.1369048;4;886.5;78;5097.41833;0.014132104;0.030390424;7.296889074;0.0;11;3;2;2;2;True;0;0;1
0;0.0;1;7.0;10;672.5142857000001;0.0;0.018181818;60.71287168;0.0;9;1;1;7;2;False;0;0;1
1;11.0;0;0.0;5;71.0;0.0;0.033333333;0.0;0.0;3;2;2;6;3;False;0;0;1
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;5;1;1;3;11;True;0;0;1
9;189.1098485;3;39.0;73;3059.013889;0.0123456789999999;0.024897119;16.74209908;0.0;11;2;2;3;2;True;0;0;1
4;272.5;0;0.0;14;279.9;0.0;0.028571429;0.0;0.0;3;1;1;3;10;False;1;0;0
1;0.0;0;0.0;3;259.0;0.0;0.04;48.04726202;0.0;10;2;2;1;4;False;0;0;1
6;190.2857143;6;609.0;47;2989.494048;0.0;0.004813218;30.897985;0.0;3;2;2;1;8;True;1;0;0
5;91.0;2;232.8;246;9227.371429;0.006425703;0.0249598389999999;0.0;0.0;10;4;1;4;3;True;0;0;1
9;174.475;0;0.0;43;895.9731685;0.0;0.009929078;30.66624113;0.0;5;1;2;6;2;False;0;0;1
0;0.0;0;0.0;8;642.0;0.0;0.028571429;109.1211555;0.0;12;2;2;3;2;False;1;0;0
16;284.85;0;0.0;276;4758.3806380000005;0.001034483;0.0073062619999999;27.43209507;0.0;5;4;1;3;1;True;0;0;1
0;0.0;0;0.0;7;98.5;0.071428571;0.1;0.0;0.0;3;1;1;6;1;False;0;0;1
1;53.9;0;0.0;34;422.5230768999999;0.0;0.006015038;36.31643173;0.0;9;1;1;2;2;False;0;0;1
0;0.0;0;0.0;69;2243.676587;0.0;0.002985075;97.9922066;0.0;11;2;2;2;2;False;0;0;1
0;0.0;0;0.0;16;149.9;0.05625;0.1;0.0;0.0;6;2;2;7;1;False;0;0;1
1;6.0;0;0.0;10;506.4;0.0;0.02;0.0;0.0;9;1;1;3;5;True;1;0;0
0;0.0;0;0.0;3;59.0;0.0;0.066666667;0.0;0.0;12;1;1;3;2;False;0;1;0
0;0.0;0;0.0;13;323.9166667;0.0;0.008333333;35.837093100000004;0.0;3;1;1;4;10;False;0;0;1
0;0.0;0;0.0;16;1027.657143;0.0125;0.01875;0.0;0.0;3;1;1;1;3;False;0;0;1
0;0.0;0;0.0;19;273.7083333;0.021052632;0.0350877189999999;0.0;0.0;11;3;2;4;11;True;0;0;1
0;0.0;0;0.0;41;1423.833333;0.007317073;0.030243902;0.0;0.0;12;2;2;1;1;False;0;0;1
10;261.5;4;406.0;60;3121.283333;0.002857143;0.010935374;13.71812571;0.4;5;3;2;3;6;False;0;0;1
0;0.0;1;41.0;21;459.6666667;0.0;0.00952381;18.27428571;0.0;5;2;2;1;4;False;0;0;1
2;77.5;0;0.0;19;598.7833333;0.0;0.002631579;0.0;0.0;3;3;2;2;9;True;1;0;0
3;315.3333333;1;141.5;42;3009.0875;0.004021164;0.0323655;0.0;0.0;11;1;1;1;1;False;0;0;1
3;17.0;0;0.0;62;1493.353846;0.00952381;0.04031746;0.0;0.0;12;2;2;1;2;False;0;0;1
3;15.0;0;0.0;102;4021.172222;0.0;0.01;0.0;0.0;11;2;2;1;2;True;0;0;1
6;49.08333333;1;619.5;58;2572.429487;0.00625;0.020729167;0.0;0.0;11;1;2;1;2;False;0;0;1
0;0.0;0;0.0;68;1723.7537109999998;0.011940299;0.023681592;0.0;0.0;11;3;2;5;2;False;0;0;1
5;70.0;0;0.0;61;2635.61627;0.0;0.003389831;0.0;0.6;5;1;8;1;3;False;0;0;1
0;0.0;0;0.0;9;311.7;0.0;0.055555556;0.0;0.0;6;2;2;4;13;False;0;0;1
0;0.0;0;0.0;10;640.875;0.0;0.011111111;18.85445822;0.0;11;2;2;1;2;False;0;0;1
1;8.214285713999999;3;62.5;166;9666.857845;0.002380952;0.0129805039999999;29.34770837;0.0;11;2;2;1;2;False;0;0;1
4;37.25;1;5.0;50;1295.008333;0.0008928569999999;0.015595238;0.0;0.0;11;3;2;4;2;True;0;0;1
9;111.5;1;48.5;49;1868.819697;0.0;0.020708874;1.706014966;0.0;3;2;2;7;2;False;0;0;1
2;144.0;0;0.0;25;1711.3333329999998;0.0;0.008;0.0;0.0;5;2;2;1;1;False;0;0;1
0;0.0;0;0.0;8;866.0;0.05;0.058333333;0.0;0.0;12;2;2;2;6;False;0;0;1
7;132.0;4;256.0666667;125;3674.803673;0.023134328;0.032705748;5.613708292;0.0;8;3;2;3;13;False;0;0;1
1;37.0;0;0.0;23;1817.0;0.053333333;0.073696145;0.0;0.0;5;3;2;1;13;False;0;0;1
5;98.91666667;0;0.0;10;177.58333330000002;0.0;0.018181818;0.0;0.0;11;4;2;7;2;False;0;0;1
9;441.85;0;0.0;122;2577.449603;0.0;0.0104633319999999;75.27712913;0.0;11;1;1;1;2;False;0;0;1
1;23.2;0;0.0;4;52.4;0.0;0.02;0.0;0.0;10;2;4;2;1;False;1;0;0
0;0.0;0;0.0;4;44.0;0.0;0.05;0.0;0.0;5;2;4;3;2;True;1;0;0
7;69.875;0;0.0;33;1051.125;0.0;0.010526316;25.12339065;0.0;11;2;2;9;11;True;0;0;1
4;309.0;0;0.0;27;877.5;0.0;0.0074074069999999;44.47733333;0.0;5;1;1;1;4;False;1;0;0
2;35.3;0;0.0;2;20.1;0.0;0.0;40.27815244;0.0;9;2;2;1;6;False;1;0;0
3;56.0;0;0.0;19;2117.654762;0.0;0.0144444439999999;6.708900602000001;0.0;12;2;2;3;2;False;0;0;1
6;99.60588235;0;0.0;83;2585.61835;0.0;0.00761877;6.871308983;0.0;3;2;2;2;2;False;0;0;1
0;0.0;0;0.0;62;2232.45;0.008196721;0.039726776;0.0;0.4;5;2;2;6;4;False;0;0;1
7;322.25;1;0.0;121;4875.106113;0.011806061;0.020025438;0.0;0.0;11;3;2;1;13;False;0;0;1
1;21.2;0;0.0;21;836.1;0.0;0.004545455;0.0;0.0;10;2;4;9;4;False;1;0;0
5;115.96666670000002;1;0.0;9;181.3;0.0;0.016666667;0.0;0.0;12;1;1;1;8;False;1;0;0
0;0.0;0;0.0;4;123.3;0.0;0.0;67.98927956;0.0;10;1;1;1;2;False;0;0;1
1;6.0;0;0.0;16;608.8333332999999;0.011764706;0.026666667;52.70052142;0.0;3;3;2;1;11;False;0;0;1
2;171.2;0;0.0;16;218.0;0.011111111;0.033333333;0.0;0.0;10;1;2;6;4;False;0;0;1
3;16.0;0;0.0;63;3908.754762;0.0;0.001587302;1.298232174;0.0;8;4;1;6;4;False;0;0;1
0;0.0;0;0.0;21;1461.833333;0.021052632;0.036842105;23.82324931;0.0;11;2;2;1;1;True;0;0;1
3;44.0;4;1636.0;49;4945.083333;0.009259259;0.029444444;6.165;0.8;5;2;2;2;4;False;0;0;1
0;0.0;0;0.0;62;1200.354444;0.003225806;0.023655914;0.0;0.0;11;2;2;4;1;False;0;0;1
6;229.0;2;40.02;71;2576.4321210000003;0.01027027;0.045526366;0.0;0.0;10;1;1;2;1;True;0;0;1
0;0.0;0;0.0;72;2494.8171;0.002777778;0.013842593;0.0;0.0;11;1;2;1;11;False;0;0;1
5;135.25;0;0.0;26;794.9928571;0.0074074069999999;0.0264197529999999;33.44471217;0.0;12;1;1;1;2;False;0;0;1
8;235.1861702;2;138.5;71;2512.51742;0.006349206;0.025572609;0.0;0.0;11;3;2;1;2;True;0;0;1
0;0.0;0;0.0;36;777.2175325000001;0.029166667;0.018068783;0.0;1.0;5;1;1;7;3;True;0;0;1
12;202.25;0;0.0;175;4877.122575;0.0069060769999999;0.014774057;0.0;0.0;11;2;2;4;2;True;0;0;1
1;8.0;0;0.0;22;699.2671429;0.028571429;0.037698413;10.79250883;0.0;7;3;2;1;1;False;0;0;1
4;98.0;1;31.0;32;898.1714286;0.0;0.005555556;23.32166667;0.0;5;2;2;4;2;True;1;0;0
0;0.0;0;0.0;6;38.5;0.066666667;0.1;0.0;0.0;11;2;10;7;1;False;0;0;1
0;0.0;0;0.0;2;18.0;0.0;0.1;0.0;0.0;11;1;1;1;1;False;0;0;1
0;0.0;0;0.0;7;151.41666669999998;0.0;0.011111111;0.0;0.0;12;8;13;9;20;False;0;1;0
5;27.4;0;0.0;5;51.2;0.0;0.005;0.0;0.0;8;2;2;2;2;False;1;0;0
3;45.5;0;0.0;43;1738.25;0.006349206;0.03537415;0.0;0.0;5;2;5;7;3;False;0;0;1
1;50.5;0;0.0;3;192.5;0.0;0.05;0.0;0.0;11;2;2;8;2;True;1;0;0
2;29.75;0;0.0;44;1410.428571;0.008695652;0.026086957;0.0;0.0;11;2;2;1;8;True;0;0;1
6;81.83333333;0;0.0;7;166.5;0.0;0.015384615;0.0;0.0;11;2;2;3;3;False;1;0;0
6;86.2;0;0.0;49;3003.419048;0.010526316;0.015711501;4.376915789;0.4;5;1;1;4;4;False;0;0;1
9;152.875;2;54.91666667;85;2971.254167;0.002197802;0.013631606;1.022550578;0.0;11;2;2;3;1;False;0;0;1
3;49.5;1;29.5;45;1545.5;0.0;0.004;20.97144;0.0;3;2;4;3;8;True;0;0;1
3;42.5;0;0.0;54;5972.416667;0.003508772;0.010526316;70.33953705;0.0;11;2;6;1;3;False;0;0;1
4;68.73333333;0;0.0;44;2498.866667;0.0;0.0144444439999999;11.33062869;0.0;10;2;2;4;1;False;0;0;1
0;0.0;0;0.0;10;902.6666667000002;0.0;0.03;0.0;0.0;11;2;2;3;20;True;0;0;1
0;0.0;0;0.0;22;2715.0;0.0;0.009090909;54.97036364;0.0;5;2;2;4;2;False;1;0;0
5;60.2;0;0.0;12;165.4;0.0125;0.041666667;0.0;0.0;8;2;5;3;6;False;0;0;1
0;0.0;0;0.0;58;1590.42;0.010344828;0.0215517239999999;1.023391581;0.0;7;3;2;8;4;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;6;2;2;1;4;False;0;0;1
0;0.0;0;0.0;33;735.4392857;0.0;0.0026936029999999;0.0;0.0;11;4;2;4;2;False;0;0;1
2;9.0;0;0.0;23;1516.2;0.016;0.0279999999999999;17.72722287;0.0;6;2;2;5;2;False;0;0;1
0;0.0;1;16.0;25;902.0833332999998;0.0;0.007692308;0.0;0.0;12;3;3;3;2;False;1;0;0
2;29.5;0;0.0;36;1653.395833;0.005555556;0.022839506;68.25041784;0.0;12;3;2;1;2;False;0;0;1
0;0.0;0;0.0;40;1090.566667;0.018392857;0.0411984129999999;0.0;0.0;5;2;4;1;6;False;0;0;1
0;0.0;0;0.0;5;116.5;0.0;0.05;0.0;0.0;5;4;2;1;5;False;1;0;0
0;0.0;0;0.0;23;297.3;0.013636364;0.037207792;10.95661974;0.0;9;2;2;3;1;False;0;0;1
3;58.5;0;0.0;17;281.6666667;0.007058824;0.017647059;0.0;0.0;2;1;1;3;4;False;0;0;1
4;24.5;0;0.0;29;749.125;0.005882353;0.02745098;0.0;0.0;11;1;1;3;2;False;0;0;1
1;23.2;0;0.0;30;964.4666667;0.0;0.003571429;51.03362522;0.0;10;2;2;5;2;False;1;0;0
0;0.0;0;0.0;2;14.0;0.0;0.1;0.0;0.0;5;2;2;1;1;False;0;0;1
2;62.5;0;0.0;17;775.3333332999999;0.0;0.045098039;0.0;0.0;11;2;2;3;1;False;0;0;1
0;0.0;0;0.0;5;108.0;0.0;0.04;0.0;0.0;5;4;1;3;4;False;0;0;1
0;0.0;0;0.0;7;87.71428571;0.042857143;0.089285714;0.0;0.0;3;3;2;1;3;False;0;0;1
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;11;1;8;3;1;True;0;0;1
0;0.0;0;0.0;21;1128.583333;0.0;0.013043478;3.685400817;0.0;12;2;2;1;2;False;0;0;1
3;26.0;0;0.0;20;384.8;0.0;0.027272727;0.0;0.0;7;2;4;1;4;False;0;0;1
12;430.1570175;14;622.4;85;3684.855282;0.0009345789999999;0.009959744;34.45943549;0.0;11;3;2;1;2;True;0;0;1
3;197.5;0;0.0;15;343.25;0.011764706;0.029411765;0.0;0.0;12;2;4;4;2;False;0;0;1
1;92.6;0;0.0;30;1126.392821;0.0;0.0066666669999999;67.18378365;0.0;11;2;2;1;6;False;0;0;1
5;110.3;1;21.8;78;3621.606667;0.0;0.006024096;18.78186098;0.0;7;2;4;4;1;False;0;0;1
0;0.0;0;0.0;75;1289.25;0.0054794519999999;0.017351598;11.8290411;0.8;5;2;2;1;4;False;0;0;1
1;0.0;0;0.0;53;1170.733333;0.007272727;0.025454545;31.90320066;0.0;8;2;4;2;3;False;0;0;1
0;0.0;6;129.125;47;1117.642857;0.00754717;0.019339623;0.0;0.0;12;1;1;1;2;False;0;0;1
4;165.0;0;0.0;59;3096.375;0.0075268819999999;0.019247312;8.126193548;0.0;5;2;2;1;2;False;0;0;1
8;176.66666669999998;2;153.0;27;880.8;0.007291667;0.020192308;8.54525;0.0;5;1;1;2;2;True;0;0;1
8;57.0625;3;172.0;23;176.8193627;0.0194444439999999;0.065189145;0.0;0.0;3;2;2;1;1;False;0;0;1
10;236.9;0;0.0;19;538.2;0.0;0.00952381;0.0;0.0;5;2;5;3;6;False;1;0;0
0;0.0;0;0.0;12;250.25;0.05;0.083333333;0.0;0.0;12;1;1;1;3;True;0;0;1
1;69.0;0;0.0;8;423.0;0.0;0.025;28.05094335;0.0;3;2;4;1;8;False;1;0;0
0;0.0;0;0.0;3;54.5;0.0;0.066666667;0.0;0.6;5;2;4;3;2;False;0;0;1
0;0.0;0;0.0;3;80.0;0.066666667;0.133333333;0.0;0.2;2;3;2;1;3;False;0;0;1
5;45.0;0;0.0;59;1100.475;0.0;0.008391881;24.7526533;0.0;11;2;5;4;2;True;0;0;1
1;10.1;0;0.0;10;256.18571430000003;0.0;0.0074074069999999;46.84856664;0.0;8;1;1;2;2;True;1;0;0
0;0.0;0;0.0;16;729.0;0.0125;0.040625;0.0;0.0;5;2;4;1;3;False;0;0;1
0;0.0;2;386.0;36;1609.939744;0.0;0.009323308;12.50325678;0.0;11;2;2;3;3;False;0;0;1
7;1463.333333;0;0.0;30;1410.238889;0.005263158;0.0105572369999999;0.0;0.0;11;1;1;4;2;False;1;0;0
6;214.0;0;0.0;27;830.1041667000001;0.0;0.021428571;0.0;0.0;12;1;1;2;2;False;0;0;1
4;341.6;0;0.0;3;77.0;0.0;0.022222222;0.0;0.0;10;3;2;8;2;True;1;0;0
0;0.0;0;0.0;23;752.7619047999999;0.013043478;0.015217391;0.0;0.0;12;1;1;6;3;False;0;0;1
1;8.0;2;61.5;31;1126.25;0.0;0.024242424;0.0;0.0;11;4;2;1;2;False;0;0;1
2;15.0;0;0.0;19;523.25;0.0375;0.046666667;28.18955966;0.0;11;3;2;1;8;False;0;0;1
2;9.0;4;31.0;401;12433.21865;0.006577408;0.022322606;0.0;0.0;11;2;2;1;2;False;0;0;1
3;21.0;0;0.0;19;750.2083332999999;0.0;0.019047619;60.51988521;0.0;11;2;2;2;3;False;0;0;1
1;41.33333333;0;0.0;44;3227.5;0.0;0.004651163;28.53153488;0.6;5;2;2;4;13;False;0;0;1
4;100.0666667;0;0.0;30;310.3355556;0.0;0.000480769;28.52395644;0.0;7;2;2;5;2;True;0;0;1
0;0.0;0;0.0;12;846.25;0.0;0.018181818;40.4014481;0.0;12;2;6;1;6;False;1;0;0
0;0.0;0;0.0;18;391.5833333;0.0;0.025;0.0;0.0;12;2;2;7;2;False;1;0;0
16;254.253245;3;223.15;221;6606.726779;0.005533063;0.016561375;4.083948025;0.0;10;4;1;4;1;False;0;0;1
2;22.8;0;0.0;81;1342.75;0.0;0.008860759;0.0;0.0;9;1;1;1;3;False;0;0;1
0;0.0;0;0.0;14;199.4904762;0.0;0.0;17.36252324;0.0;9;2;2;2;4;False;1;0;0
0;0.0;0;0.0;30;1500.213333;0.0;0.003333333;0.0;0.0;10;2;6;1;1;False;0;0;1
15;572.5833332999999;2;37.5;318;13717.40205;0.004176829;0.015642808;45.15513521;0.0;11;2;2;1;2;False;0;0;1
9;98.26666667;3;144.5;37;1630.137415;0.019565217;0.0380379979999999;0.0;0.0;11;3;2;7;3;False;0;0;1
4;95.75;12;886.25;154;7838.556598;0.00376506;0.014926307;0.0;0.0;11;3;2;6;2;True;0;0;1
2;33.0;0;0.0;22;460.6666667;0.0;0.025;0.0;0.6;5;3;2;3;1;False;0;0;1
6;108.9166667;0;0.0;24;516.4166667;0.0;0.013333333;8.1816;0.0;5;2;2;1;5;True;0;0;1
9;904.5833332999998;4;83.5;132;4096.15859;0.012738095;0.022973065;8.960747931;0.0;11;3;2;3;2;True;0;0;1
1;54.5;0;0.0;35;1267.0625;0.005555556;0.021296296;9.458902094;0.0;12;2;2;3;10;True;0;0;1
0;0.0;0;0.0;30;484.67261900000005;0.0;0.018965517;0.0;0.0;3;2;6;7;1;False;0;0;1
0;0.0;0;0.0;7;906.0;0.0;0.016666667;14.98333333;0.4;5;4;1;2;2;False;1;0;0
6;214.6666667;1;112.0;68;2822.172118;0.0031050229999999;0.023152976;0.0;0.0;11;2;2;1;10;False;0;0;1
0;0.0;0;0.0;9;597.0;0.111111111;0.144444444;0.0;0.2;5;2;4;6;3;False;0;0;1
0;0.0;0;0.0;18;353.0833333;0.022222222;0.05;0.0;0.0;11;1;1;1;2;True;0;0;1
8;293.0;0;0.0;12;399.0666667;0.003030303;0.010606061;37.86167396;0.0;11;4;1;3;3;False;0;0;1
3;66.5;3;65.75;152;3684.321458;0.005194805;0.010451453;12.64606692;0.0;11;2;2;1;2;False;0;0;1
2;48.0;0;0.0;3;66.5;0.05;0.1;0.0;0.0;5;3;2;1;3;False;0;0;1
16;381.6731217;3;199.4;86;1618.40328;0.015067698;0.022043153;3.885233567;0.0;7;3;2;8;4;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;7;3;2;4;1;False;0;0;1
1;4.0;0;0.0;36;440.6;0.011111111;0.0418981479999999;0.0;1.0;5;3;2;3;1;True;0;0;1
4;47.5;0;0.0;16;331.3333333;0.0;0.010526316;254.6071579;0.0;5;2;5;1;2;False;1;0;0
0;0.0;0;0.0;42;1892.005556;0.02195122;0.040859466;0.0;0.0;11;1;1;1;13;True;0;0;1
7;164.58333330000002;1;28.5;115;3427.665476;0.0;0.016290123;4.970219813;0.0;11;2;2;4;10;False;0;0;1
5;248.8;4;116.0;26;595.3416667;0.026728111;0.023763441;10.17002765;0.2;5;3;2;1;4;False;0;0;1
0;0.0;0;0.0;50;1232.02684;0.0;0.001666667;173.4697917;0.0;5;2;2;9;2;False;1;0;0
0;0.0;0;0.0;16;1062.666667;0.0;0.0125;54.56704868;0.0;9;4;1;1;4;False;1;0;0
0;0.0;0;0.0;3;60.0;0.0;0.066666667;0.0;0.0;12;1;1;7;2;False;0;1;0
4;136.0;0;0.0;31;1141.833333;0.0;0.006060606;10.63449802;0.0;3;1;1;1;1;False;0;0;1
6;101.3333333;0;0.0;10;266.5;0.028571429;0.028571429;0.0;0.0;3;2;2;4;1;False;0;0;1
6;97.88235294;2;9.0;58;2293.59902;0.008357771;0.033973374;6.7485;0.0;5;2;2;7;4;False;0;0;1
0;0.0;0;0.0;3;903.0;0.0;0.066666667;0.0;0.0;3;2;2;1;1;False;0;0;1
0;0.0;0;0.0;20;275.6666667;0.066666667;0.114814815;0.0;0.0;5;2;2;1;4;False;0;0;1
1;14.2;0;0.0;22;839.5681890000001;0.0;0.000952381;60.58437066;0.0;11;3;2;3;2;True;1;0;0
0;0.0;0;0.0;6;63.5;0.0;0.016666667;0.0;0.4;5;3;2;7;4;False;0;0;1
0;0.0;0;0.0;8;1066.25;0.0;0.028571429;9.084767800000002;0.0;11;1;8;4;11;True;0;0;1
2;48.0;0;0.0;51;1671.375;0.001098901;0.016433566;0.0;0.0;3;2;2;1;6;True;0;0;1
4;121.5;0;0.0;2;34.0;0.0;0.023809524;0.0;0.0;11;2;2;9;8;False;1;0;0
0;0.0;0;0.0;48;1916.873737;0.017391304;0.050362319;0.0;0.0;12;2;2;5;1;False;0;0;1
0;0.0;1;0.0;45;1165.84;0.0;0.0340425529999999;7.198820003;0.0;10;2;2;5;1;False;0;0;1
0;0.0;0;0.0;2;135.5;0.0;0.1;0.0;0.0;12;2;2;4;3;False;0;0;1
5;246.25;1;9.0;14;548.25;0.022222222;0.05;0.0;0.0;5;1;1;2;2;True;0;0;1
3;134.0;0;0.0;53;1659.319697;0.0;0.00380117;62.34813701;0.0;3;4;1;1;2;False;0;0;1
2;18.0;0;0.0;32;871.8333332999998;0.009375;0.020833333;31.903875;0.6;5;4;1;1;3;False;0;0;1
6;254.0;0;0.0;48;1740.525631;0.0;0.004876543;0.0;0.0;11;1;1;3;2;False;1;0;0
5;132.0;1;8.5;167;5080.233631;0.000238095;0.0047856359999999;64.81173101;0.0;11;4;2;1;1;True;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;11;2;5;2;1;False;0;1;0
2;262.6666667;3;112.0;127;4214.779822;0.008396947;0.0180352519999999;0.0;0.0;11;3;2;1;3;False;0;0;1
4;118.7;0;0.0;3;89.5;0.0;0.047619048;0.0;0.0;11;3;2;1;4;False;0;0;1
5;106.3214286;4;189.0;37;1306.028022;0.004263566;0.010939177;33.3335814;0.0;5;2;4;1;3;False;0;0;1
0;0.0;0;0.0;18;1844.416667;0.0;0.023529412;28.52788235;0.0;5;3;7;3;4;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;12;8;13;9;20;False;0;1;0
3;63.0;2;204.25;20;457.25;0.009090909;0.013636364;0.0;0.0;12;3;2;7;2;False;1;0;0
0;0.0;0;0.0;5;241.0;0.0;0.08;0.0;1.0;5;2;2;5;1;True;0;0;1
14;286.53333330000004;2;118.8;31;835.71;0.0;0.007317073;33.05509961;0.0;11;2;2;7;2;False;0;0;1
11;157.05833330000002;5;514.0;79;2605.702273;0.0;0.006407828;14.8513125;0.0;5;2;2;7;3;False;0;0;1
0;0.0;0;0.0;27;892.9679487;0.014814815;0.0227513229999999;0.0;0.0;12;2;2;3;2;True;0;0;1
0;0.0;0;0.0;3;62.25;0.0;0.066666667;0.0;0.0;12;1;1;7;2;False;0;0;1
0;0.0;0;0.0;3;25.5;0.066666667;0.133333333;0.0;0.0;11;1;1;3;2;True;0;0;1
10;215.244507;2;245.1714286;101;3558.576942;0.008636364;0.012040588;30.87227217;0.0;9;3;2;1;2;True;0;0;1
0;0.0;0;0.0;4;0.0;0.2;0.2;0.0;0.6;5;3;2;1;3;False;0;0;1
0;0.0;0;0.0;47;2493.985714;0.0170212769999999;0.032056738;0.0;0.0;12;2;4;9;1;False;0;0;1
1;17.2;0;0.0;4;192.4;0.0;0.01;0.0;0.0;9;2;2;2;2;False;1;0;0
2;81.6;0;0.0;1;27.2;0.0;0.04;0.0;0.0;10;3;2;3;5;False;1;0;0
6;60.36666667;3;189.3;12;304.7;0.0;0.038596491;2.8483122360000004;0.0;6;2;2;1;4;False;0;0;1
0;0.0;0;0.0;27;925.3333332999998;0.003703704;0.025925926;0.0;0.6;2;4;1;3;3;False;0;0;1
3;69.8;0;0.0;81;7514.790476;0.003821138;0.021883469;0.0;0.0;11;2;2;1;2;False;0;0;1
1;75.16666667;0;0.0;20;1173.417614;0.0;0.002;21.41943708;0.0;11;3;2;8;11;False;0;0;1
7;98.8;0;0.0;5;69.4;0.022222222;0.033333333;0.0;0.0;7;3;2;2;5;True;1;0;0
0;0.0;0;0.0;54;2222.9;0.003703704;0.014814815;0.0;0.0;5;4;1;1;4;False;0;0;1
0;0.0;0;0.0;19;692.6222222;0.0;0.0014705879999999;53.988;0.6;5;6;2;9;2;False;1;0;0
1;34.5;0;0.0;10;277.0357143;0.0;0.002777778;0.0;0.0;12;1;1;8;8;True;1;0;0
0;0.0;0;0.0;13;524.0;0.0;0.016666667;45.4642609;0.0;11;2;4;9;8;True;1;0;0
0;0.0;0;0.0;8;710.0;0.0;0.025;45.4895;0.8;5;1;1;6;4;False;0;0;1
9;367.0;0;0.0;85;2387.990657;0.0;0.016080586;3.926014129;0.0;5;3;2;6;4;True;0;0;1
8;102.0;0;0.0;83;1495.580952;0.0;0.002298851;82.12367816;0.0;5;4;1;7;4;True;1;0;0
1;20.0;0;0.0;21;2179.666667;0.0;0.002105263;0.0;0.0;5;2;2;1;2;True;0;0;1
0;0.0;0;0.0;44;1924.505952;0.0;0.004651163;59.21256014;0.0;11;2;2;3;6;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;12;1;13;9;20;False;0;0;1
0;0.0;0;0.0;8;412.1666667;0.0;0.0125;0.0;0.0;5;3;2;4;6;False;1;0;0
1;153.5;0;0.0;20;1002.847222;0.0;0.00952381;41.13433129;0.0;11;2;2;4;2;False;0;0;1
4;100.3;0;0.0;66;2868.133333;0.011428571;0.01725974;9.162351243;0.0;3;3;2;1;1;False;0;0;1
4;26.0;0;0.0;12;704.95;0.0;0.011764706;0.0;0.0;10;2;4;3;2;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;12;2;2;1;1;False;0;0;1
0;0.0;0;0.0;67;771.4133333;0.0;0.004205128;0.0;0.0;8;1;8;9;1;False;0;0;1
1;21.5;2;323.0;14;836.8333332999999;0.0;0.001904762;0.0;0.0;5;2;2;8;2;False;1;0;0
0;0.0;0;0.0;14;340.0;0.0;0.015384615;23.388;0.0;5;2;2;3;1;True;0;0;1
0;0.0;0;0.0;5;108.0;0.0;0.08;0.0;0.0;5;2;2;3;13;False;0;0;1
4;190.5;3;575.0;30;2375.083333;0.0;0.011111111;34.79013586;0.0;12;2;2;3;2;False;1;0;0
5;95.325;0;0.0;15;743.6666667000001;0.01;0.03;19.4281;0.0;5;2;2;1;2;False;0;0;1
